## Site Characteristics
        Country='China'
        Station='Unknown'
        Description=''
        Source='NASA/POWER Source Native Resolution Daily Data'
        Contact='Herman Berghuijs (herman.berghuijs@wur.nl)'
        Longitude=127.0958328;Latitude=45.83750153;Elevation=139.04;AngstromA=0.29;AngstromB=0.49;HasSunshine=False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20010528,27380.0,10.07,25.05,0.7884165517101703, 4.64, 0.78,0
20010529,24780.0,8.59,22.27,0.7147832581025247, 4.27, 0.1,0
20010530,25040.0,9.54,19.61,0.7956863114632777, 2.04, 0.15,0
20010531,22580.0,8.33,22.18,0.8236221993380126, 2.32, 0.75,0
20010601,28210.0,9.77,27.24,0.8282643898874942, 2.39, 0.0,0
20010602,24410.0,14.5,32.33,1.0941423867663485, 3.42, 0.8199999999999998,0
20010603,27370.0,13.73,33.84,1.100104107200848, 1.61, 0.0,0
20010604,25650.0,16.55,38.09,1.0318272883184356, 4.57, 0.01,0
20010605,22110.0,18.27,34.74,1.1334074155948775, 5.33, 0.03,0
20010606,28640.0,11.16,23.74,0.566503014592469, 3.7, 0.0,0
20010607,19690.0,12.36,25.61,0.6817661194804754, 2.85, 0.29,0
20010608,8380.000000000002,11.87,28.81,1.3878347618327382, 3.01, 10.619999999999997,0
20010609,24650.0,13.14,28.35,1.3632873237120557, 2.76, 0.25,0
20010610,27670.0,11.99,29.08,1.1597461531501059, 1.6, 0.24,0
20010611,28190.0,14.05,29.92,0.9733293372432856, 2.73, 0.03,0
20010612,27180.0,11.19,28.03,1.0226847750674277, 3.14, 0.28,0
20010613,27670.0,8.22,23.7,0.908895897954157, 4.49, 0.04,0
20010614,24170.0,10.53,25.19,1.0481789245870574, 2.93, 0.01,0
20010615,21630.0,12.33,29.05,1.3338035239605734, 1.83, 0.10999999999999999,0
20010616,12480.0,17.1,24.5,1.7655450926822067, 1.28, 2.95,0
20010617,15170.0,16.0,26.8,1.7825941162367458, 1.15, 6.470000000000001,0
20010618,15600.0,16.47,26.02,1.788309103404683, 1.83, 1.45,0
20010619,24160.0,15.84,31.57,1.5204544417726478, 3.23, 0.5,0
20010620,25930.0,15.36,28.13,1.1882196949035704, 3.42, 1.2,0
20010621,21520.0,14.77,27.61,1.2621102926788137, 3.33, 1.08,0
20010622,31040.0,12.35,29.51,1.097119682931977, 1.24, 0.0,0
20010623,29180.0,13.68,31.96,1.0993573320771413, 3.35, 0.0,0
20010624,27620.0,17.55,35.11,1.6405764392484408, 4.15, 0.0,0
20010625,28850.0,20.28,37.91,1.6629960425500352, 4.5, 0.08,0
20010626,23000.0,19.86,33.58,1.761022898120093, 4.26, 1.22,0
20010627,30920.0,17.19,33.32,1.119677621549325, 3.01, 0.07,0
20010628,30540.0,17.26,31.99,0.9929503064415945, 2.91, 0.03,0
20010629,29040.0,16.21,33.24,1.0233855038388688, 1.51, 0.05,0
20010630,12250.0,17.42,27.37,1.3400104080373922, 4.55, 0.15,0
20010701,15060.0,16.1,27.54,1.7341023536887148, 3.26, 2.05,0
20010702,16360.0,18.02,27.96,2.227734466692845, 2.54, 26.19,0
20010703,24540.0,16.42,31.67,1.8229374872543513, 2.01, 3.84,0
20010704,16410.0,17.08,28.45,1.6268308904476887, 1.73, 0.16,0
20010705,25260.0,16.68,31.36,1.5769492577090114, 2.22, 1.45,0
20010706,27830.0,17.53,36.51,1.5718312639814975, 2.49, 0.0,0
20010707,25650.0,22.41,36.71,1.6448262833454572, 4.77, 0.01,0
20010708,12150.0,22.17,30.83,2.141812053524032, 3.51, 0.8199999999999998,0
20010709,14920.0,20.69,34.73,1.8975753124757166, 5.22, 2.6900000000000004,0
20010710,19660.0,19.47,32.58,1.841645130417793, 3.39, 3.93,0
20010711,19700.0,19.32,31.14,1.9120916226962366, 2.98, 8.24,0
20010712,17430.0,16.35,28.25,1.6922158105676843, 2.65, 4.82,0
20010713,20210.0,14.52,27.79,1.38052129057213, 3.5, 0.6,0
20010714,24570.0,15.79,30.44,1.370520555231493, 1.97, 0.73,0
20010715,26200.0,15.2,30.47,1.3841737831842924, 2.2, 0.01,0
20010716,27400.0,18.75,33.3,1.5184700605013797, 1.09, 0.04,0
20010717,27130.0,18.79,34.95,1.580027067684672, 2.32, 0.0,0
20010718,18360.0,19.91,35.53,1.9193861882803214, 4.18, 0.62,0
20010719,8590.0,21.1,28.88,2.2725211612700393, 3.87, 11.93,0
20010720,15910.0,20.11,30.64,1.9823807402244413, 3.66, 6.9,0
20010721,22770.0,18.24,35.42,1.9811283619927047, 3.41, 0.71,0
20010722,11540.0,21.66,31.39,2.0356106611907565, 1.75, 0.73,0
20010723,23170.0,20.41,35.25,1.8032432948982464, 2.39, 0.02,0
20010724,27490.0,20.01,36.94,1.8819583452118558, 2.77, 0.0,0
20010725,26100.0,21.95,37.13,2.1006078438537785, 2.8, 0.63,0
20010726,12550.0,22.04,29.23,2.648769609048706, 2.71, 27.43,0
20010727,24550.0,18.1,31.29,1.6587050424155707, 3.65, 0.8599999999999999,0
20010728,15590.0,19.06,30.35,2.053629917131092, 3.49, 9.62,0
20010729,10350.0,17.5,24.13,2.024100087750889, 3.27, 14.220000000000002,0
20010730,17060.0,16.78,26.94,1.956225879757668, 2.21, 2.76,0
20010731,18910.0,16.82,29.18,1.989909579249931, 1.02, 0.19,0
20010801,14790.0,19.02,26.54,2.1244475498095214, 1.9, 1.37,0
20010802,10640.0,18.67,24.87,2.0822280609812576, 1.4, 0.4099999999999999,0
20010803,22490.0,17.33,30.74,1.8652661127239332, 1.51, 0.02,0
20010804,17810.0,19.92,30.35,2.0848450947716954, 1.15, 0.18,0
20010805,12730.0,21.49,28.04,2.462668041118283, 2.26, 2.26,0
20010806,11070.0,20.51,29.08,2.503859015958678, 2.56, 37.19,0
20010807,9100.0,16.05,22.88,1.6310494891563723, 3.26, 0.9299999999999999,0
20010808,23050.0,12.55,26.04,1.3400104080373922, 1.66, 0.01,0
20010809,23100.0,13.43,26.09,1.3942619445168092, 1.9, 0.66,0
20010810,24250.0,13.05,28.56,1.2478515078442414, 1.82, 0.0,0
20010811,26440.0,15.39,30.57,1.3144603251256228, 1.21, 0.0,0
20010812,25930.0,15.5,32.56,1.5596075032898602, 2.17, 0.0,0
20010813,25300.0,17.51,32.72,1.7508850679403627, 2.24, 0.0,0
20010814,10180.0,18.31,27.15,1.799787275819703, 1.65, 3.27,0
20010815,16890.0,17.0,30.57,2.022824659804387, 1.23, 0.39,0
20010816,8680.0,19.86,26.84,2.2472327242045984, 1.47, 0.67,0
20010817,14210.0,18.67,30.75,2.143152914469288, 2.51, 7.02,0
20010818,14710.0,20.85,30.7,2.434038002898106, 1.56, 2.12,0
20010819,10690.0,21.23,26.96,2.508472743800308, 1.72, 21.98,0
20010820,11740.0,15.83,25.33,1.836952517514028, 2.15, 10.489999999999998,0
20010821,21200.0,14.95,27.74,1.8090162531435448, 1.73, 3.04,0
20010822,16379.999999999998,15.72,24.75,1.7285395448016492, 1.01, 3.6399999999999997,0
20010823,12850.0,16.13,24.05,1.764413590746845, 1.01, 2.01,0
20010824,14080.0,15.37,23.46,1.764413590746845, 2.34, 2.32,0
20010825,24150.0,11.94,24.31,1.1311088809315155, 2.88, 0.01,0
20010826,23890.0,9.84,24.3,1.058243414715699, 1.25, 0.0,0
20010827,23460.0,12.19,26.63,1.1311088809315155, 1.75, 0.0,0
20010828,22190.0,13.2,27.32,1.2337345460025801, 1.01, 0.0,0
20010829,21570.0,13.52,28.49,1.2663312198754275, 0.95, 0.0,0
20010830,21880.0,14.54,29.06,1.282484135955742, 0.87, 0.0,0
20010831,21950.0,14.16,30.22,1.415564293531423, 1.38, 3.67,0
20010901,16570.0,14.43,26.61,1.525425356532815, 1.73, 0.65,0
20010902,21190.0,12.51,26.14,1.3551900463455682, 1.92, 0.02,0
20010903,20810.0,13.35,31.22,1.521447485702973, 1.88, 0.0,0
20010904,16780.0,17.04,28.35,1.6027591875099174, 4.29, 0.53,0
20010905,5160.0,13.97,22.93,1.7598939372933469, 3.11, 10.41,0
20010906,22180.0,9.54,25.51,1.042465707665998, 2.2, 0.01,0
20010907,22260.0,10.07,25.11,0.9560293557197794, 1.87, 0.0,0
20010908,16540.0,12.83,25.12,1.0941423867663485, 2.39, 0.02,0
20010909,17740.0,10.89,23.98,1.0446049426817507, 2.99, 0.05,0
20010910,21710.0,8.98,22.97,0.8387937997361554, 2.13, 0.0,0
20010911,21380.0,7.18,26.46,0.8224652441366941, 1.72, 0.0,0
20010912,21240.0,11.26,29.66,1.0143089273016574, 1.65, 0.0,0
20010913,19990.0,12.88,30.11,1.3162085521216036, 3.02, 0.0,0
20010914,18260.0,13.22,26.87,1.0919140837040695, 2.73, 0.0,0
20010915,14690.0,11.51,24.23,0.9633152305173657, 2.54, 0.0,0
20010916,2920.0,6.44,16.68,1.0510458572223333, 2.93, 1.7799999999999998,0
20010917,12300.0,3.58,18.67,0.8429203453568486, 1.99, 4.95,0
20010918,17120.0,5.91,17.9,0.7795496608893964, 3.72, 0.22999999999999998,0
20010919,18530.0,2.95,19.33,0.6529273742383896, 3.3, 0.0,0
20010920,19660.0,1.1,12.44,0.3881594474493646, 3.87, 0.0,0
20010921,20540.0,-2.02,15.4,0.4029830006892947, 2.52, 0.0,0
20010922,17810.0,2.01,20.4,0.5211964648422639, 4.48, 0.0,0
20010923,2510.0,7.93,17.24,1.1488362874608846, 4.05, 8.34,0
20010924,17120.0,3.43,21.11,0.6501036754122295, 2.63, 0.02,0
20010925,18670.0,3.04,21.09,0.6996044032036024, 2.89, 0.07,0
20010926,15290.0,8.34,22.6,0.7540099999524474, 3.77, 0.12,0
20010927,19030.0,0.67,14.86,0.42085674275202795, 2.96, 0.02,0
20010928,16490.0,1.71,18.13,0.5033172868073125, 1.87, 0.0,0
20010929,11150.0,4.45,16.17,0.7756981514188749, 1.11, 0.12,0
20010930,14240.0,7.9,22.32,0.8602074134922596, 0.65, 0.0,0
20011001,15760.0,8.8,22.45,0.8895081399198617, 0.91, 0.0,0
20011002,15100.0,7.34,19.8,0.8753602096135062, 2.8, 0.01,0
20011003,11300.0,2.34,10.61,0.5119976424009186, 2.24, 0.29,0
20011004,4830.0,0.06,7.36,0.6393792147600763, 2.66, 4.79,0
20011005,15520.0,-2.38,15.97,0.5578287185062091, 2.29, 0.0,0
20011006,14580.0,0.48,19.24,0.6768829028517086, 1.85, 0.0,0
20011007,14010.0,5.99,20.52,0.931877369296815, 1.34, 0.0,0
20011008,11960.0,4.51,20.7,0.9679771268167845, 1.95, 0.02,0
20011009,12110.0,7.77,20.24,1.0882091205545914, 2.34, 0.15,0
20011010,13100.0,7.96,19.98,1.0467480419672528, 1.86, 0.04,0
20011011,11680.0,5.26,18.85,0.91142447876438, 2.22, 0.06,0
20011012,13330.0,6.17,19.29,0.7011093681123676, 2.0, 0.0,0
20011013,14630.0,1.78,14.2,0.5456407459564031, 3.64, 0.0,0
20011014,15070.0,-0.93,15.11,0.4784108188073768, 1.23, 0.0,0
20011015,2970.0,3.71,16.65,0.7132523958014514, 4.95, 0.08,0
20011016,13390.0,-1.68,7.05,0.3338464385866817, 6.26, 0.0,0
20011017,14530.0,-4.09,7.08,0.2893575929096676, 3.67, 0.0,0
20011018,13750.0,-4.07,12.09,0.35635462087724906, 2.67, 0.0,0
20011019,12810.0,-0.67,13.41,0.40114129942723614, 1.46, 0.0,0
20011020,5880.0,2.23,19.61,0.8253603240799855, 4.75, 0.03,0
20011021,10990.0,0.75,15.37,0.6590826002796697, 2.2, 0.08,0
20011022,3030.0,2.11,11.64,0.7945640514018193, 1.94, 6.77,0
20011023,5630.0,0.17,12.35,0.6595581961075802, 1.19, 0.01,0
20011024,11080.0,-3.1,12.19,0.49624511233855045, 2.07, 0.0,0
20011025,12100.0,-5.0,9.79,0.33829695445065777, 1.8, 0.0,0
20011026,10880.0,-2.3,9.52,0.3950560922455658, 2.35, 0.0,0
20011027,4010.0,-2.43,2.61,0.47413075219057854, 1.81, 3.58,0
20011028,11290.0,-3.46,5.69,0.37410950733815806, 3.13, 0.10999999999999999,0
20011029,11530.0,-3.31,10.16,0.36895829370570876, 4.49, 0.0,0
20011030,10250.0,-1.81,14.52,0.5545552667726522, 3.86, 0.0,0
20011031,5600.0,-2.85,6.74,0.52390686918118, 3.3, 0.8399999999999999,0
20011101,9280.0,-5.64,2.91,0.3094328492388976, 4.7, 0.26,0
20011102,7020.0,-5.94,3.17,0.3213079958049215, 3.7, 0.02,0
20011103,10960.0,-6.52,-0.05,0.23323308934475323, 3.66, 0.0,0
20011104,7240.0,-5.65,2.18,0.3019723215923196, 2.41, 1.41,0
20011105,5150.0,-8.36,1.13,0.3108955929302915, 2.86, 0.55,0
20011106,8039.999999999999,-11.57,2.32,0.23247741213608433, 2.84, 0.0,0
20011107,8290.0,-8.27,4.37,0.39991764974726146, 3.22, 0.0,0
20011108,4990.0,-4.81,4.07,0.42989154520102313, 3.16, 0.02,0
20011109,10350.0,-6.66,5.51,0.3729593103952171, 3.3, 0.0,0
20011110,9120.0,-4.3,7.18,0.42181663682172854, 4.22, 0.0,0
20011111,10010.0,-9.34,0.24,0.2393576709113519, 3.47, 0.0,0
20011112,9590.0,-12.4,-2.42,0.19204729996012954, 3.09, 0.0,0
20011113,8580.0,-12.04,0.58,0.1773022204409346, 3.97, 0.0,0
20011114,9220.0,-11.46,0.22,0.20753456742206067, 3.18, 0.0,0
20011115,8740.0,-8.67,1.98,0.28435407319553113, 3.37, 0.0,0
20011116,5840.0,-5.27,2.51,0.39930706734179267, 3.15, 0.08,0
20011117,8300.000000000002,-7.65,4.53,0.36697210695726, 2.02, 0.0,0
20011118,8130.000000000001,-7.36,4.41,0.3980883825528174, 1.36, 0.0,0
20011119,7760.0,-4.68,5.87,0.4646243983114949, 1.7, 0.0,0
20011120,7170.0,-5.25,5.71,0.5059452338601257, 1.88, 0.0,0
20011121,7200.0,-2.47,7.32,0.5698387654507274, 3.55, 0.02,0
20011122,4480.0,-2.13,6.29,0.5736122451538042, 3.61, 0.05,0
20011123,3910.0,-1.5,5.1,0.5325066929321415, 2.28, 0.06,0
20011124,3160.0,-10.98,-0.55,0.30604353649859517, 4.41, 0.33,0
20011125,6270.0,-13.61,-7.55,0.16385142130498728, 2.11, 0.02,0
20011126,6530.0,-18.17,-9.16,0.10486995823820558, 4.58, 0.0,0
20011127,6010.0,-16.72,-4.54,0.16468194982111387, 3.38, 0.0,0
20011128,5030.0,-13.51,-5.31,0.1833185917468515, 1.21, 0.0,0
20011129,7110.0,-15.15,-5.51,0.16468194982111387, 3.0, 0.01,0
20011130,7950.0,-17.48,-8.11,0.14012886925050125, 3.62, 0.0,0
20011201,7310.0,-16.5,-7.39,0.16043097447165933, 3.2, 0.01,0
20011202,5370.0,-15.59,-6.93,0.16579516421199114, 4.02, 0.0,0
20011203,7080.0,-16.77,-6.59,0.1429158480753396, 2.87, 0.0,0
20011204,7490.0,-17.88,-8.09,0.1412135909119299, 2.28, 0.0,0
20011205,6900.0,-18.41,-7.72,0.14365098023820852, 2.28, 0.0,0
20011206,7050.0,-16.4,-7.06,0.14181944937424712, 3.38, 0.0,0
20011207,7030.0,-18.25,-8.64,0.1366841028358343, 1.48, 0.0,0
20011208,6390.0,-17.51,-9.02,0.12912474383793016, 1.29, 0.0,0
20011209,7100.0,-20.7,-12.96,0.10645632110571988, 1.92, 0.0,0
20011210,7050.0,-21.53,-12.16,0.11704579951204641, 2.04, 0.0,0
20011211,5620.0,-18.21,-9.74,0.14463640953320264, 1.34, 0.0,0
20011212,2400.0,-14.9,-9.23,0.19396524135674933, 3.6, 2.42,0
20011213,3870.0,-17.13,-14.16,0.11827869774854749, 5.24, 0.14,0
20011214,4460.0,-22.17,-15.98,0.09400823371084321, 5.12, 0.04,0
20011215,4720.0,-24.12,-16.08,0.07812674253826019, 4.32, 0.0,0
20011216,5410.0,-25.38,-15.66,0.08318072874788024, 3.04, 0.0,0
20011217,5150.0,-24.81,-14.43,0.08964708502425, 3.14, 0.0,0
20011218,5990.0,-22.59,-11.55,0.10940447192864927, 3.1, 0.0,0
20011219,5270.0,-21.97,-10.95,0.12300616294584502, 2.8, 0.0,0
20011220,5900.0,-20.14,-10.83,0.13633210236855403, 2.02, 0.01,0
20011221,5350.0,-20.02,-11.43,0.13857518839045768, 2.26, 0.0,0
20011222,5950.0,-19.87,-12.09,0.14687573245672403, 1.89, 0.01,0
20011223,5640.0,-20.3,-10.25,0.15325941456314277, 1.8, 0.0,0
20011224,5680.0,-20.19,-10.9,0.13274190613158662, 2.3, 0.0,0
20011225,6340.0,-21.54,-11.29,0.127239182854451, 2.31, 0.0,0
20011226,5720.0,-21.13,-11.16,0.13715469981837658, 2.68, 0.01,0
20011227,6630.0,-20.05,-10.21,0.13528095524169895, 2.87, 0.0,0
20011228,5030.0,-20.64,-9.53,0.1577406548002694, 2.45, 0.04,0
20011229,4990.0,-17.81,-11.18,0.17789582831192707, 3.18, 0.38,0
20011230,5040.0,-23.36,-16.25,0.0906183216910741, 3.0, 0.01,0
20011231,6020.0,-19.7,-11.78,0.1425495435833066, 1.81, 0.16,0
20020101,4600.0,-21.64,-16.05,0.12592305607517684, 3.57, 0.34,0
20020102,5350.0,-25.2,-16.14,0.08393699937533315, 4.22, 0.0,0
20020103,5660.0,-23.12,-12.98,0.11602717737644537, 2.77, 0.42999999999999994,0
20020104,3810.0,-17.38,-9.46,0.19541488295081863, 3.25, 1.9700000000000002,0
20020105,4130.0,-20.15,-13.6,0.14513138451943253, 2.47, 0.04,0
20020106,3130.0,-16.59,-8.18,0.21305520181891835, 4.45, 1.6799999999999997,0
20020107,2970.0,-12.78,-9.71,0.22559006381658905, 3.16, 1.36,0
20020108,4130.0,-18.74,-9.48,0.19509190844021385, 4.88, 0.4099999999999999,0
20020109,5720.0,-22.11,-10.65,0.1366841028358343, 2.62, 0.04,0
20020110,3280.0,-16.77,-8.15,0.1960622621170073, 1.47, 0.14,0
20020111,4160.0,-16.24,-3.83,0.22984967865521427, 2.76, 0.35,0
20020112,6780.0,-18.94,-10.32,0.15469662815211305, 2.61, 0.01,0
20020113,7080.0,-19.68,-7.36,0.16440469053437226, 2.58, 0.01,0
20020114,2700.0,-14.76,0.39,0.3148263250378092, 5.65, 1.75,0
20020115,7380.0,-18.06,-8.98,0.1588119117236723, 3.27, 0.0,0
20020116,8290.0,-19.58,-11.97,0.1465003754252194, 2.0, 0.01,0
20020117,7020.0,-22.18,-10.89,0.12823433249550573, 2.21, 0.0,0
20020118,7950.0,-21.6,-9.75,0.1505487056819276, 1.78, 0.0,0
20020119,7050.0,-19.01,-4.75,0.22103990809603055, 2.5, 0.0,0
20020120,5150.0,-11.31,-3.47,0.3036428380049006, 3.12, 0.07,0
20020121,5010.0,-10.61,-6.7,0.2821052870649821, 1.59, 0.99,0
20020122,6750.0,-17.96,-9.62,0.1876376961401862, 5.82, 0.14,0
20020123,7990.0,-20.39,-11.75,0.13251320881667064, 4.66, 0.01,0
20020124,8270.0,-23.64,-13.0,0.10655030175852916, 2.98, 0.0,0
20020125,8660.0,-23.51,-12.41,0.11154080179379729, 1.66, 0.0,0
20020126,6240.0,-17.18,-10.15,0.1590807385072548, 2.0, 0.05,0
20020127,7300.0,-16.97,-10.81,0.16988707339053183, 1.66, 0.03,0
20020128,8270.0,-20.14,-10.87,0.15561747132214487, 2.46, 0.03,0
20020129,6660.0,-20.86,-9.73,0.1828611303820884, 2.99, 1.69,0
20020130,7940.0,-20.28,-11.54,0.15522222678472375, 3.45, 0.2,0
20020131,9150.0,-21.63,-7.07,0.1790883644988116, 3.19, 0.06,0
20020201,6120.0,-15.94,-6.26,0.21942197358941057, 2.11, 0.31,0
20020202,7720.0,-15.62,-6.36,0.2221244255272215, 1.65, 0.06,0
20020203,8590.0,-13.96,-0.74,0.28121020954688397, 2.34, 0.01,0
20020204,6440.0,-11.84,-1.95,0.3225679732452498, 1.82, 0.02,0
20020205,6320.0,-13.88,-4.84,0.2648885054841163, 1.29, 0.03,0
20020206,6480.0,-14.19,-0.38,0.2937416406897984, 2.9, 0.02,0
20020207,9660.0,-14.56,-5.79,0.24981690385304917, 2.53, 1.09,0
20020208,9910.0,-22.33,-9.45,0.13917092724355737, 6.47, 0.26,0
20020209,10230.0,-26.29,-15.03,0.07884171308132293, 3.71, 0.0,0
20020210,10680.0,-26.41,-11.31,0.09317111955432965, 3.23, 0.0,0
20020211,9910.0,-26.66,-12.88,0.11222832615368378, 4.72, 0.02,0
20020212,9760.0,-20.45,-10.63,0.1426715517957485, 2.71, 0.01,0
20020213,10850.0,-21.73,-9.14,0.14352822416757688, 1.81, 0.0,0
20020214,11650.0,-21.18,-6.46,0.15867765044825807, 1.64, 0.0,0
20020215,11300.0,-18.29,-2.27,0.23210039161834067, 3.17, 0.0,0
20020216,9680.0,-12.42,0.28,0.3111399799634116, 3.8, 0.04,0
20020217,9400.0,-17.59,-9.69,0.19141175362084098, 5.38, 0.06,0
20020218,12350.0,-24.09,-10.03,0.11776358583085333, 4.65, 0.0,0
20020219,11540.0,-20.85,-2.76,0.1808905391574065, 3.55, 0.0,0
20020220,11140.0,-17.53,-2.76,0.23513185873047024, 1.55, 0.0,0
20020221,7610.0,-11.23,1.24,0.3041216344171594, 1.96, 0.01,0
20020222,12980.0,-12.16,2.1,0.2916576806366713, 3.65, 0.02,0
20020223,13400.0,-14.2,0.92,0.24503129928463638, 2.75, 0.0,0
20020224,13590.0,-11.19,4.19,0.29560515032275764, 3.47, 0.0,0
20020225,11840.0,-7.02,2.52,0.35251220753893203, 1.03, 0.0,0
20020226,14710.0,-8.97,5.91,0.3333262823531544, 4.43, 0.0,0
20020227,15050.0,-7.48,4.98,0.2888995152799539, 3.39, 0.0,0
20020228,15240.0,-7.99,1.99,0.23819852438053088, 2.48, 0.0,0
20020301,14730.0,-16.44,-6.48,0.14562787175966993, 4.54, 0.0,0
20020302,15710.0,-20.41,-7.16,0.11973174730662556, 3.52, 0.0,0
20020303,15010.0,-16.11,-0.15,0.18639450308552252, 3.33, 0.0,0
20020304,15120.0,-12.67,4.82,0.27152972334705744, 3.28, 0.0,0
20020305,12280.0,-10.56,0.71,0.24443887286590346, 3.95, 0.01,0
20020306,16379.999999999998,-14.84,-1.52,0.18983108326427983, 3.02, 0.0,0
20020307,16219.999999999998,-15.13,2.82,0.24384772160682033, 3.14, 0.0,0
20020308,14150.0,-8.44,9.68,0.3135932547719238, 6.71, 0.0,0
20020309,8210.000000000002,-3.19,8.19,0.3896495640938609, 3.73, 0.24,0
20020310,16300.0,-3.67,5.2,0.31556823318940475, 4.41, 0.0,0
20020311,13020.0,-1.49,8.47,0.3860817777566632, 3.78, 0.16,0
20020312,17480.0,-2.51,11.33,0.38254300415662823, 2.26, 0.0,0
20020313,14790.0,-2.23,12.54,0.42729279226419437, 3.94, 0.08,0
20020314,13510.0,-5.17,7.97,0.35525301285791877, 4.74, 0.01,0
20020315,17890.0,-5.3,6.95,0.2873013161916624, 2.47, 0.0,0
20020316,15480.0,-5.18,6.72,0.2902756857153948, 2.49, 0.0,0
20020317,18980.0,-5.19,4.9,0.2900459200740843, 2.77, 0.0,0
20020318,15270.0,-3.54,9.71,0.33567266702003934, 3.02, 0.13,0
20020319,13420.0,-3.1,6.57,0.42696892941556985, 2.67, 0.20999999999999996,0
20020320,8000.0,-3.79,9.03,0.38254300415662823, 4.7, 0.81,0
20020321,14780.0,-4.98,4.61,0.26340902616945927, 5.09, 0.05,0
20020322,9280.0,-3.92,0.99,0.3330664742491758, 4.25, 0.5,0
20020323,11870.0,-4.94,0.53,0.26658838643589217, 3.44, 0.05,0
20020324,20490.0,-5.5,5.66,0.24781288664684586, 3.5, 0.0,0
20020325,12240.0,-3.4,7.43,0.2636199292876673, 5.21, 0.04,0
20020326,21200.0,-6.44,5.06,0.21253214190730516, 5.15, 0.02,0
20020327,21470.0,-6.12,6.98,0.2636199292876673, 2.91, 0.01,0
20020328,9860.0,-3.56,12.71,0.34601071962738206, 2.26, 0.24,0
20020329,18180.0,-3.85,10.28,0.33022043246893995, 1.9, 0.02,0
20020330,20250.0,-2.17,14.42,0.3341067869322119, 3.32, 0.0,0
20020331,17630.0,0.23,20.14,0.5669190364749673, 6.85, 0.0,0
20020401,21130.0,2.21,15.06,0.4461168674733146, 3.93, 0.0,0
20020402,5360.0,0.46,12.29,0.4546023308640854, 3.3, 0.07,0
20020403,22340.0,-1.78,19.52,0.36981243303040134, 3.75, 0.0,0
20020404,13900.0,1.18,17.13,0.480204257130153, 3.33, 0.3,0
20020405,4440.0,5.83,8.78,0.8994687044870846, 4.7, 11.38,0
20020406,4260.0,4.12,7.99,0.7973723241181494, 5.56, 13.16,0
20020407,15140.0,-1.78,7.05,0.29235086895443546, 5.89, 0.04,0
20020408,13210.0,-2.26,2.55,0.40236826873968917, 2.27, 1.56,0
20020409,12420.0,-2.84,3.94,0.43810319171013146, 2.31, 1.26,0
20020410,13750.0,-2.39,6.19,0.44510810499678355, 3.82, 0.49,0
20020411,17200.0,-2.71,10.06,0.4639269894762701, 4.12, 0.22999999999999998,0
20020412,21400.0,-3.47,11.47,0.408241946246575, 2.2, 0.0,0
20020413,17630.0,-2.07,15.57,0.43447309383682947, 3.19, 0.24,0
20020414,6360.0,3.31,14.8,0.8121169911561522, 4.08, 0.75,0
20020415,24410.0,-0.98,14.87,0.408241946246575, 4.84, 0.0,0
20020416,9830.0,2.14,10.37,0.5627709545153767, 3.51, 2.6900000000000004,0
20020417,7410.0,2.09,7.27,0.6125803795600909, 3.47, 3.57,0
20020418,20200.0,1.88,14.07,0.5119976424009186, 4.12, 0.3,0
20020419,18570.0,1.76,17.48,0.49846886305201044, 3.94, 0.0,0
20020420,7200.0,5.14,18.33,0.7928832801390938, 4.57, 0.65,0
20020421,15740.0,8.55,21.56,0.817276668513208, 6.57, 7.22,0
20020422,13110.0,4.44,11.88,0.5177299028016725, 4.28, 0.62,0
20020423,11780.0,0.03,13.98,0.4420939363726872, 2.47, 1.21,0
20020424,23150.0,-1.41,11.56,0.3574592602014649, 4.05, 0.02,0
20020425,27320.0,-0.62,14.58,0.372385389589083, 2.91, 0.0,0
20020426,21800.0,0.04,19.09,0.451871553564914, 3.06, 0.0,0
20020427,18570.0,5.78,18.93,0.5915156700077028, 3.12, 0.0,0
20020428,21680.0,2.84,21.39,0.6301810201775617, 2.72, 0.66,0
20020429,5420.0,4.82,18.25,0.8364437826178917, 5.37, 6.029999999999999,0
20020430,28510.0,-0.35,18.76,0.38905290955996163, 4.0, 0.0,0
20020501,25150.0,-0.51,21.47,0.4667222013907802, 1.76, 0.0,0
20020502,21590.0,6.85,27.38,0.8288462834553565, 3.61, 0.08,0
20020503,18420.0,8.54,24.12,0.8988433009937812, 4.67, 0.14,0
20020504,20640.0,4.09,13.56,0.4932937791991006, 5.35, 0.0,0
20020505,28900.0,1.98,18.58,0.4820036481459858, 4.32, 0.0,0
20020506,24720.0,7.97,19.97,0.5492721499315728, 1.01, 0.0,0
20020507,25990.0,6.55,24.25,0.5962855682142367, 2.85, 0.0,0
20020508,18070.0,8.42,26.43,0.8614110669456878, 4.15, 1.0,0
20020509,18510.0,9.26,24.08,1.0226847750674277, 3.11, 1.15,0
20020510,23960.0,10.57,25.6,0.9573504373698527, 2.52, 0.34,0
20020511,11120.0,13.54,19.95,1.2478515078442414, 4.32, 3.31,0
20020512,10690.0,12.82,21.48,1.3223434486688472, 3.58, 7.4,0
20020513,24590.0,9.69,26.85,0.961986898747526, 3.64, 0.42999999999999994,0
20020514,27120.0,8.46,24.77,1.0318272883184356, 2.14, 0.0,0
20020515,28540.0,12.37,26.92,1.0532005851480797, 2.04, 0.0,0
